query_id,job_id,rank,score
13,11557,2,6.120981693267822
13,51625,3,6.04007625579834
13,33542,4,5.866389751434326
13,15951,5,5.82973575592041
13,7298,6,5.040759086608887
13,20245,7,4.79033088684082
13,3712,8,4.585117340087891
13,57381,9,4.374215126037598
13,21048,10,4.347829818725586
14,42020,1,4.181112766265869
14,24769,2,2.3868048191070557
14,57224,3,2.013242721557617
14,57729,4,2.013242721557617
14,23151,5,1.8721650838851929
14,51678,6,1.610182762145996
14,57670,7,0.9478582739830017
14,57323,8,0.4968947172164917
14,54791,9,0.21794715523719788
14,52658,10,0.1834089159965515
15,31165,1,5.1410651206970215
15,24511,2,3.9278533458709717
15,52453,3,3.640720844268799
15,25355,4,3.046121835708618
15,29713,5,3.046121835708618
15,25642,6,2.5390408039093018
15,42318,7,2.464414358139038
15,56813,8,2.3674020767211914
15,54247,9,2.2685964107513428
15,29486,10,2.147167921066284
16,15376,1,5.562081813812256
16,15352,2,5.382286071777344
16,55453,3,4.636188983917236
16,54812,4,4.302003860473633
16,21154,5,3.948347568511963
16,44102,6,3.7014124393463135
16,472,7,3.569500684738159
16,25644,8,3.5358691215515137
16,16466,9,3.3081870079040527
16,20331,10,2.30637526512146
17,11360,1,7.600185394287109
17,11153,2,7.600184917449951
17,16592,3,4.966700553894043
17,11668,4,4.339337348937988
17,60709,5,4.035566329956055
17,11468,6,3.7509093284606934
17,65923,7,3.3268966674804688
17,9954,8,3.0300474166870117
17,11019,9,2.6173110008239746
17,11167,10,2.374563217163086
18,22285,1,5.0364789962768555
18,54484,2,4.908991813659668
18,24617,3,4.196079254150391
18,23927,4,3.9477128982543945
18,41641,5,2.823514461517334
18,9939,6,1.7677891254425049
18,23871,7,1.63514244556427
18,6652,8,1.2631012201309204
18,25033,9,1.0633232593536377
18,11111,10,1.021121859550476
19,8686,1,6.9495134353637695
19,55723,2,6.76667594909668
19,55803,3,6.496023178100586
19,8789,4,6.200376510620117
19,37702,5,5.813911437988281
19,48537,6,5.7859206199646
19,35913,7,5.542290687561035
19,56173,8,5.532945156097412
19,39673,9,5.316084861755371
19,11540,10,4.43803596496582
20,50878,1,7.667610168457031
20,41430,2,7.373453140258789
20,52332,3,6.524425506591797
20,36108,4,5.819283485412598
20,39825,5,5.819283485412598
20,39826,6,5.819283485412598
20,37593,7,5.819283485412598
20,40357,8,5.819283485412598
20,40365,9,5.819283485412598
20,40367,10,5.819283485412598
21,16601,1,1.001981496810913
21,56800,2,-0.10283766686916351
21,10843,3,-0.47546571493148804
21,11248,4,-0.5950894355773926
21,10575,5,-0.6039646863937378
21,8742,6,-0.7192455530166626
21,55831,7,-0.8266754150390625
21,10885,8,-0.8412862420082092
21,11200,9,-0.9309766292572021
21,55086,10,-1.0349409580230713
22,60140,1,5.80389404296875
22,64929,2,5.7031989097595215
22,64310,3,5.385446548461914
22,60167,4,4.745879650115967
22,60148,5,4.522022724151611
22,67136,6,4.234858512878418
22,60496,7,4.185506343841553
22,65101,8,3.938267707824707
22,62686,9,3.7513816356658936
22,64920,10,3.4222726821899414
23,40179,1,4.1849164962768555
23,57422,2,3.823817729949951
23,51500,3,3.710815906524658
23,55199,4,3.2002904415130615
23,56853,5,1.7537415027618408
23,57353,6,1.7172422409057617
23,3084,7,1.6961886882781982
23,58178,8,1.6217621564865112
23,35461,9,0.5760625600814819
23,1931,10,0.47399571537971497
24,20930,1,5.668124198913574
24,20579,2,5.668124198913574
24,85,3,4.726029872894287
24,15576,4,4.380500793457031
24,41270,5,3.938819408416748
24,58497,6,3.4634642601013184
24,14941,7,3.230266809463501
24,30664,8,2.579583168029785
24,24167,9,2.076648712158203
24,23787,10,2.014483690261841
25,36314,1,7.743071556091309
25,34715,2,7.743069648742676
25,53928,3,6.185194492340088
25,35429,4,5.551280498504639
25,55317,5,5.201517105102539
25,53930,6,5.172393798828125
25,56402,7,4.878368854522705
25,54198,8,4.809209823608398
25,53819,9,4.79741096496582
25,55574,10,4.737351417541504
26,49566,1,8.769463539123535
26,50613,2,8.504281044006348
26,46062,3,8.03927993774414
26,47135,4,7.989879608154297
26,48911,5,7.870748043060303
26,39067,6,7.215567588806152
26,50205,7,4.777853012084961
26,36457,8,2.933277130126953
26,45742,9,1.9085825681686401
26,10592,10,1.652448296546936
27,49436,1,3.7861533164978027
27,49439,2,3.7861533164978027
27,51439,3,-0.9704700708389282
27,32399,4,-2.382120132446289
27,14226,5,-3.055532455444336
27,55996,6,-3.7060165405273438
27,65639,7,-3.9764232635498047
27,10314,8,-4.127456188201904
27,65638,9,-4.810799598693848
27,32572,10,-4.920757293701172
28,53778,1,6.302852630615234
28,58528,2,5.650142669677734
28,57784,3,5.196287631988525
28,24851,4,5.116355895996094
28,28156,5,5.116355895996094
28,52481,6,4.134320259094238
28,54901,7,3.8392772674560547
28,58239,8,3.756324291229248
28,56444,9,3.6994376182556152
28,55999,10,3.566706657409668
29,35890,1,7.129303932189941
29,54591,2,5.498486042022705
29,55294,3,5.47546911239624
29,53439,4,4.830114364624023
29,57770,5,4.497622966766357
29,55192,6,4.061420917510986
29,57667,7,3.6198019981384277
29,55797,8,3.6198019981384277
29,58339,9,3.6198019981384277
29,48626,10,3.448239326477051
30,47537,1,7.710561275482178
30,43296,2,7.6494903564453125
30,42816,3,7.377269744873047
30,57004,4,6.266620635986328
30,17043,5,6.066229820251465
30,2238,6,5.464076995849609
30,2972,7,4.684298992156982
30,12800,8,4.101008415222168
30,55309,9,3.59794020652771
30,52251,10,3.4057178497314453
31,10863,1,5.2682085037231445
31,11111,2,3.897636890411377
31,14324,3,3.080173969268799
31,8664,4,2.395014762878418
31,2815,5,2.3934404850006104
31,21718,6,2.2069225311279297
31,5757,7,1.338314175605774
31,5137,8,1.338314175605774
31,23767,9,1.3102844953536987
31,20617,10,1.2583224773406982
32,10724,1,7.017171859741211
32,11753,2,6.774205207824707
32,10305,3,6.594040870666504
32,9073,4,4.316048622131348
32,10771,5,3.5125203132629395
32,10794,6,2.982311964035034
32,10491,7,2.892230749130249
32,10161,8,2.737497329711914
32,10147,9,2.3870644569396973
32,10007,10,2.0776896476745605
33,48709,1,6.723628997802734
33,21008,2,4.273466110229492
33,26543,3,4.172425270080566
33,35503,4,3.979823589324951
33,3712,5,3.9717774391174316
33,57429,6,3.9483742713928223
33,16318,7,2.892141103744507
33,57539,8,2.8915517330169678
33,11557,9,2.816176414489746
33,56028,10,2.397857189178467
34,57748,1,5.330330848693848
34,57484,2,3.435206890106201
34,52238,3,3.2163610458374023
34,26785,4,2.7360339164733887
34,51580,5,2.004871129989624
34,42681,6,1.8644638061523438
34,39836,7,1.864462971687317
34,50784,8,1.8266222476959229
34,39837,9,1.46425461769104
34,57357,10,0.6746575236320496
35,57636,1,5.243680953979492
35,52963,2,4.353756427764893
35,54672,3,4.07528018951416
35,48455,4,1.854611873626709
35,51894,5,1.488771677017212
35,46307,6,1.0897176265716553
35,46308,7,1.0897176265716553
35,46309,8,1.0897176265716553
35,46310,9,1.0897176265716553
35,46311,10,1.0897176265716553
36,4825,1,8.1412353515625
36,4708,2,8.1412353515625
36,7319,3,4.655701637268066
36,6063,4,4.604495048522949
36,6956,5,4.343101501464844
36,21211,6,3.9341418743133545
36,16339,7,2.8083555698394775
36,6084,8,0.15328563749790192
36,6975,9,0.033075444400310516
36,12424,10,-0.47642284631729126
37,19195,1,1.9223968982696533
37,2780,2,1.1614980697631836
37,55768,3,0.6327008008956909
37,10615,4,0.38162553310394287
37,8627,5,-0.8729393482208252
37,54651,6,-1.0713578462600708
37,10377,7,-1.327877163887024
37,61073,8,-1.7656478881835938
37,31241,9,-2.6460812091827393
37,10638,10,-3.01216459274292
38,20268,1,4.5642242431640625
38,15313,2,4.5642242431640625
38,11752,3,4.384480953216553
38,21744,4,3.902454376220703
38,12512,5,3.541212558746338
38,11991,6,3.498103618621826
38,18605,7,3.493514060974121
38,18919,8,2.930609703063965
38,8502,9,2.701538562774658
38,16492,10,2.4989612102508545
39,13430,1,6.107109546661377
39,13926,2,6.107109546661377
39,55111,3,5.646162986755371
39,57415,4,5.6023149490356445
39,57017,5,5.6023149490356445
39,702,6,5.386880874633789
39,14564,7,5.030304908752441
39,14671,8,4.880251884460449
39,12109,9,4.553473472595215
39,9780,10,4.307165622711182
40,23640,1,6.751704692840576
40,7454,2,6.131302833557129
40,36702,3,6.0909857749938965
40,7411,4,5.742255687713623
40,15138,5,3.420013904571533
40,2461,6,2.6443030834198
40,17779,7,2.6384239196777344
40,15000,8,2.354832649230957
40,27283,9,1.789743423461914
40,11809,10,1.663931131362915
41,58502,1,6.500146865844727
41,58503,2,6.455029487609863
41,58489,3,6.360832214355469
41,30645,4,5.765040397644043
41,48471,5,4.336491584777832
41,40179,6,3.277055501937866
41,53103,7,3.1318798065185547
41,36330,8,2.9606051445007324
41,24949,9,2.840418815612793
41,5641,10,2.3822126388549805
42,3063,1,6.458480358123779
42,52325,2,6.126462936401367
42,8506,3,5.152809143066406
42,17887,4,5.152809143066406
42,13462,5,3.8337111473083496
42,13860,6,3.8337111473083496
42,18178,7,3.753474712371826
42,2411,8,3.390068531036377
42,7316,9,2.699922561645508
42,10031,10,2.684541940689087
43,3391,1,6.038814067840576
43,50630,2,4.811648845672607
43,17271,3,4.563055515289307
43,34784,4,4.023474216461182
43,19499,5,3.968148708343506
43,12874,6,3.7187113761901855
43,10076,7,2.7390522956848145
43,26890,8,2.7039859294891357
43,21061,9,2.6879501342773438
43,15706,10,2.672811269760132
44,27123,1,5.890883445739746
44,52649,2,3.83017635345459
44,53036,3,3.3731608390808105
44,52279,4,2.99678373336792
44,50651,5,2.9865760803222656
44,58452,6,2.798781633377075
44,53565,7,2.506200075149536
44,52149,8,2.312364339828491
44,50536,9,2.25484037399292
44,37966,10,2.246450185775757
45,53469,1,6.438779830932617
45,57912,2,5.520923137664795
45,54845,3,5.3434576988220215
45,58058,4,5.301474094390869
45,57910,5,5.251132011413574
45,54865,6,5.125187873840332
45,57309,7,4.958232402801514
45,57024,8,4.645364761352539
45,55576,9,4.562650203704834
45,54792,10,4.5581817626953125
46,10186,1,6.671784400939941
46,7266,2,6.363465785980225
46,6275,3,5.1189961433410645
46,4922,4,4.819324016571045
46,16768,5,4.762436866760254
46,21794,6,4.746638774871826
46,19481,7,4.739377975463867
46,5111,8,4.739377975463867
46,8368,9,4.652396202087402
46,21405,10,4.570302963256836
47,55486,1,2.9685916900634766
47,472,2,2.1281957626342773
47,53486,3,1.5265789031982422
47,56592,4,1.3540370464324951
47,23871,5,0.8665247559547424
47,5874,6,-0.9795282483100891
47,21020,7,-1.0155208110809326
47,9939,8,-1.1709249019622803
47,55427,9,-1.50239896774292
47,58098,10,-1.9902596473693848
48,9532,1,5.592085361480713
48,16785,2,4.824599266052246
48,16787,3,4.824599266052246
48,35018,4,3.770667552947998
48,11123,5,3.4148874282836914
48,26983,6,3.3188233375549316
48,14988,7,2.880657196044922
48,4139,8,2.489811897277832
48,14404,9,2.1072981357574463
48,23501,10,1.8231912851333618
49,38924,1,3.5160670280456543
49,7951,2,3.1949615478515625
49,56581,3,2.272268056869507
49,57677,4,2.1522812843322754
49,54570,5,1.8231785297393799
49,57301,6,1.7706339359283447
49,56847,7,1.7706339359283447
49,54510,8,0.44315600395202637
49,9992,9,0.20534175634384155
49,49992,10,-0.0012794733047485352
50,36219,1,7.133409023284912
50,24290,2,4.787528038024902
50,23956,3,2.5785512924194336
50,27052,4,1.5808055400848389
50,13277,5,-0.6561919450759888
50,23964,6,-0.7752675414085388
50,23965,7,-1.4714107513427734
50,11590,8,-3.0865345001220703
50,20179,9,-3.2808244228363037
50,16618,10,-3.7218170166015625
51,52617,1,8.1427001953125
51,54484,2,7.280450820922852
51,53547,3,7.080044746398926
51,55530,4,6.8935770988464355
51,42051,5,6.233309745788574
51,56141,6,6.113659381866455
51,58249,7,6.09420108795166
51,56618,8,5.532735824584961
51,52690,9,5.490699768066406
51,56999,10,5.304720878601074
52,52895,1,4.124129295349121
52,60082,2,3.5960521697998047
52,61186,3,3.171687126159668
52,60080,4,2.3149290084838867
52,60201,5,1.2230794429779053
52,17656,6,0.7047826051712036
52,15834,7,-0.31579452753067017
52,12712,8,-0.9531434178352356
52,4221,9,-2.5817759037017822
52,18665,10,-2.720982551574707
53,3213,1,7.694005012512207
53,14569,2,7.2360992431640625
53,10970,3,7.176855087280273
53,3656,4,6.777701377868652
53,3859,5,6.656198024749756
53,9593,6,6.200493812561035
53,10030,7,6.122729778289795
53,9963,8,5.874424934387207
53,9025,9,5.789205551147461
53,9265,10,5.789205551147461
54,52158,1,5.93229866027832
54,23005,2,2.560488700866699
54,29052,3,2.560488700866699
54,29688,4,2.504164695739746
54,29053,5,2.4079911708831787
54,49758,6,1.328478455543518
54,48624,7,1.2136943340301514
54,31778,8,0.8806671500205994
54,52762,9,-0.3086155354976654
54,49600,10,-0.6598597764968872
55,22203,1,4.483549118041992
55,22204,2,4.376984596252441
55,9801,3,3.0319833755493164
55,16417,4,2.5284554958343506
55,47614,5,2.228506088256836
55,5269,6,2.140594244003296
55,9903,7,2.035285472869873
55,40885,8,1.7636889219284058
55,5163,9,1.4278144836425781
55,4592,10,1.2765462398529053
56,52440,1,4.9756245613098145
56,23609,2,3.819641590118408
56,54520,3,3.340989351272583
56,26114,4,2.951464891433716
56,53190,5,2.622347831726074
56,25897,6,2.1970274448394775
56,55597,7,2.099475860595703
56,26747,8,1.9186493158340454
56,57921,9,1.5385446548461914
56,55723,10,1.358264684677124
57,49733,1,5.246870517730713
57,53409,2,3.741514205932617
57,28674,3,2.9588074684143066
57,3034,4,2.7739272117614746
57,1679,5,2.5399200916290283
57,56594,6,1.8009378910064697
57,57133,7,1.8009378910064697
57,54219,8,1.5182521343231201
57,57600,9,1.4950538873672485
57,10690,10,0.9182299375534058
58,31084,1,4.9391984939575195
58,29281,2,3.0585830211639404
58,30427,3,3.0585830211639404
58,22956,4,3.057481050491333
58,29279,5,3.057481050491333
58,30426,6,3.057481050491333
58,13782,7,1.3770148754119873
58,13733,8,1.2280350923538208
58,20998,9,1.0516917705535889
58,25809,10,0.9996414184570312
59,13470,1,7.061279296875
59,11155,2,6.214879512786865
59,19984,3,4.625295162200928
59,9043,4,4.2346577644348145
59,10548,5,4.040457248687744
59,35044,6,3.666128158569336
59,13692,7,3.1055641174316406
59,11749,8,3.0449695587158203
59,26473,9,2.449225902557373
59,7777,10,2.402418613433838
60,55030,1,6.006341457366943
60,58205,2,2.676154613494873
60,22280,3,2.4076943397521973
60,54597,4,2.2275075912475586
60,57633,5,1.7154347896575928
60,11432,6,1.4129369258880615
60,20807,7,0.987663984298706
60,54421,8,0.331188827753067
60,35020,9,-1.6039609909057617
60,52510,10,-1.7149367332458496
61,43279,1,2.6395790576934814
61,18571,2,2.487309455871582
61,45719,3,-3.098681688308716
61,10376,4,-3.2795307636260986
61,37335,5,-5.78060245513916
61,8526,6,-6.402599811553955
61,55706,7,-7.377181529998779
61,52908,8,-7.385139465332031
61,55559,9,-7.5187458992004395
61,54499,10,-7.572381973266602
62,42079,1,3.9218316078186035
62,5161,2,0.5857616066932678
62,10873,3,-0.12387140840291977
62,13916,4,-0.20022952556610107
62,25683,5,-0.25066936016082764
62,7190,6,-0.4706154465675354
62,20724,7,-0.59642094373703
62,21460,8,-0.59642094373703
62,58185,9,-0.6498304605484009
62,16149,10,-0.675807774066925
63,6105,1,4.086380958557129
63,49505,2,2.2707810401916504
63,27852,3,1.93049955368042
63,27760,4,1.667547345161438
63,22233,5,1.4255590438842773
63,28013,6,1.4255590438842773
63,22343,7,0.9239190220832825
63,6652,8,0.8621379137039185
63,7235,9,0.22280794382095337
63,21982,10,0.08013100177049637
64,56147,1,3.842646837234497
64,55629,2,3.842646837234497
64,55148,3,3.0092732906341553
64,16466,4,2.846531867980957
64,55141,5,2.72133469581604
64,28721,6,2.5631330013275146
64,21154,7,2.2740731239318848
64,23409,8,1.953768253326416
64,31103,9,1.9459503889083862
64,27075,10,1.6794883012771606
65,37349,1,2.535072088241577
65,32302,2,1.8055988550186157
65,32895,3,1.6980489492416382
65,57430,4,-0.579291582107544
65,27623,5,-0.9594688415527344
65,37143,6,-2.4945120811462402
65,55591,7,-3.4735963344573975
65,7892,8,-6.622814178466797
65,7723,9,-7.243626594543457
65,10507,10,-7.371794700622559
66,14404,1,7.213077545166016
66,41737,2,5.767091751098633
66,26983,3,5.689422607421875
66,29617,4,5.326810359954834
66,27533,5,3.7030811309814453
66,21581,6,3.5099875926971436
66,19426,7,3.487703800201416
66,16674,8,3.152386426925659
66,22396,9,3.0744681358337402
66,5261,10,2.274134874343872
67,18562,1,7.176789283752441
67,3021,2,6.923596382141113
67,41,3,6.015373229980469
67,17926,4,5.585077285766602
67,12955,5,5.505386829376221
67,13014,6,5.505386829376221
67,20433,7,5.398654937744141
67,7208,8,5.2667341232299805
67,19912,9,5.234080791473389
67,17322,10,4.740184783935547
68,8393,1,1.614258885383606
68,8281,2,1.613691806793213
68,16974,3,1.2069249153137207
68,2060,4,0.8487837910652161
68,1304,5,0.42986029386520386
68,17249,6,0.3032846748828888
68,21681,7,0.2439272105693817
68,10305,8,-0.19971734285354614
68,10794,9,-0.8060165643692017
68,10724,10,-0.9940242171287537
69,21915,1,5.4683074951171875
69,3755,2,5.4346137046813965
69,15825,3,4.633642196655273
69,13791,4,4.27359676361084
69,13846,5,4.27359676361084
69,13527,6,4.27359676361084
69,7950,7,4.065977096557617
69,11680,8,3.915585994720459
69,14062,9,3.6685142517089844
69,24167,10,3.2641453742980957
70,55676,1,3.735567569732666
70,49087,2,3.1743741035461426
70,57799,3,3.1702444553375244
70,54005,4,2.866530656814575
70,58165,5,1.0872037410736084
70,55202,6,1.046593427658081
70,56751,7,0.5994863510131836
70,56720,8,-0.18768607079982758
70,58275,9,-0.5188060402870178
70,57132,10,-0.5399578809738159
71,40178,1,2.2243165969848633
71,43236,2,0.2093098908662796
71,53621,3,-1.3211016654968262
71,53233,4,-1.3211016654968262
71,52647,5,-1.3880114555358887
71,54021,6,-1.4150023460388184
71,36906,7,-1.841834545135498
71,58096,8,-2.958292245864868
71,36227,9,-4.020408630371094
71,32900,10,-4.54957914352417
72,56336,1,4.837332248687744
72,55860,2,4.837332248687744
72,56811,3,4.749736309051514
72,57705,4,4.749736309051514
72,52372,5,3.756868362426758
72,22972,6,2.8749818801879883
72,28792,7,2.3582711219787598
72,53279,8,2.3534274101257324
72,23643,9,2.203726053237915
72,23655,10,2.1473121643066406
73,27671,1,6.014763355255127
73,6307,2,5.857450485229492
73,1052,3,5.40004825592041
73,7912,4,4.553501129150391
73,6875,5,4.489016532897949
73,5445,6,4.428025722503662
73,9872,7,4.354503154754639
73,10312,8,3.772392749786377
73,13136,9,3.3799824714660645
73,13229,10,3.3799824714660645
74,28690,1,6.912033557891846
74,28685,2,6.5224738121032715
74,28691,3,5.496029853820801
74,56594,4,4.9548540115356445
74,57133,5,4.9548540115356445
74,57600,6,4.941947937011719
74,56076,7,4.937227249145508
74,53581,8,3.6219980716705322
74,22839,9,2.7199556827545166
74,29809,10,2.373441696166992
75,14850,1,5.006754398345947
75,57612,2,3.719696044921875
75,14799,3,3.515434741973877
75,7049,4,3.4668097496032715
75,13826,5,2.9666056632995605
75,5556,6,2.9666056632995605
75,20162,7,2.715000867843628
75,19247,8,2.584277391433716
75,2679,9,2.578225612640381
75,15316,10,2.4617419242858887
76,53321,1,4.903972625732422
76,33677,2,4.345284461975098
76,40905,3,4.05300760269165
76,56017,4,3.666018486022949
76,56750,5,3.666018486022949
76,54613,6,3.666018486022949
76,55572,7,3.666018486022949
76,58380,8,3.666018486022949
76,26911,9,3.6232054233551025
76,11254,10,3.5742156505584717
77,60251,1,3.947211265563965
77,61137,2,3.4040167331695557
77,59320,3,2.9872870445251465
77,8083,4,2.874850273132324
77,18275,5,2.874850273132324
77,1132,6,2.874850273132324
77,65412,7,1.8548638820648193
77,10643,8,1.7013120651245117
77,59097,9,0.8148927688598633
77,66504,10,0.7612596750259399
78,43297,1,8.517881393432617
78,43595,2,8.491470336914062
78,40882,3,8.491470336914062
78,46588,4,8.491470336914062
78,45713,5,8.49146556854248
78,26740,6,7.254886627197266
78,28676,7,7.0310468673706055
78,41613,8,6.808885097503662
78,22296,9,6.706898212432861
78,17622,10,6.412640571594238
79,40640,1,5.901045799255371
79,54570,2,3.3981356620788574
79,30000,3,3.2428359985351562
79,29020,4,3.2428359985351562
79,28117,5,3.2428359985351562
79,16400,6,2.417905569076538
79,52142,7,2.107149124145508
79,40743,8,1.6911568641662598
79,42422,9,1.4793707132339478
79,39694,10,1.4426031112670898
80,55432,1,5.206874847412109
80,24511,2,4.45900297164917
80,52453,3,4.13499116897583
80,56933,4,3.982041597366333
80,58045,5,3.587831974029541
80,48480,6,3.5636327266693115
80,25355,7,3.496783494949341
80,29713,8,3.496783494949341
80,41428,9,3.263096809387207
80,28729,10,3.207976818084717
81,9357,1,3.594331979751587
81,10252,2,1.927269697189331
81,41991,3,1.8441606760025024
81,10766,4,1.72757887840271
81,10459,5,1.6903233528137207
81,53591,6,1.6308517456054688
81,10379,7,1.5160744190216064
81,52529,8,1.1297134160995483
81,31109,9,0.4496673047542572
81,7998,10,0.16894225776195526
82,19195,1,0.6671451330184937
82,10010,2,-0.12300816923379898
82,8170,3,-2.823995590209961
82,16604,4,-3.1075339317321777
82,2981,5,-3.5866007804870605
82,8006,6,-3.7264928817749023
82,11552,7,-3.89231014251709
82,54128,8,-3.9573569297790527
82,7617,9,-4.350185394287109
82,8271,10,-4.442554950714111
83,33632,1,7.388930320739746
83,44146,2,4.533992767333984
83,23476,3,3.881993055343628
83,47372,4,3.2431249618530273
83,34840,5,2.921210765838623
83,44992,6,2.5083539485931396
83,33598,7,2.1895852088928223
83,55310,8,1.9454925060272217
83,57943,9,1.6502997875213623
83,60529,10,1.4583156108856201
84,29834,1,3.1648826599121094
84,57019,2,0.6797947883605957
84,28614,3,0.017703525722026825
84,52699,4,-0.1457914263010025
84,30929,5,-0.26633721590042114
84,53035,6,-0.36767569184303284
84,56642,7,-0.3836974799633026
84,26537,8,-2.029351234436035
84,56321,9,-2.3874223232269287
84,56253,10,-2.6462395191192627
85,6857,1,3.387035369873047
85,2198,2,2.140817642211914
85,7221,3,0.8614498376846313
85,15564,4,-0.5762597322463989
85,52402,5,-3.1850812435150146
85,7045,6,-3.2301793098449707
85,53238,7,-3.8149306774139404
85,53366,8,-3.8149306774139404
85,53866,9,-3.8149306774139404
85,54968,10,-3.8149306774139404
86,56173,1,5.364588737487793
86,51444,2,4.227820873260498
86,48318,3,3.9107937812805176
86,52904,4,3.8575894832611084
86,54520,5,2.7999463081359863
86,26992,6,2.7095179557800293
86,44533,7,1.8116683959960938
86,56432,8,1.5308932065963745
86,54665,9,1.4986655712127686
86,55564,10,-0.34147655963897705
87,57483,1,2.7674245834350586
87,55866,2,2.355982542037964
87,55608,3,1.3307596445083618
87,27616,4,0.8721032738685608
87,27617,5,0.8721032738685608
87,27618,6,0.8721032738685608
87,52615,7,0.8351023197174072
87,55452,8,0.5967210531234741
87,53103,9,0.5614892244338989
87,51344,10,-1.6445857286453247
88,52717,1,3.995540142059326
88,54668,2,3.3446507453918457
88,54669,3,3.3446507453918457
88,54670,4,3.3446507453918457
88,53010,5,3.216730833053589
88,8642,6,1.309715986251831
88,50907,7,1.0146749019622803
88,11513,8,0.005083989351987839
88,49176,9,-0.4685673415660858
88,30808,10,-1.43314790725708
89,39812,1,0.16089265048503876
89,55735,2,-2.8306422233581543
89,22168,3,-3.0299484729766846
89,25303,4,-3.0299484729766846
89,4815,5,-3.449641227722168
89,22169,6,-3.4543392658233643
89,56459,7,-4.747434616088867
89,56201,8,-5.317964553833008
89,21521,9,-7.393690586090088
89,21338,10,-7.445690155029297
90,29528,1,7.55699348449707
90,27742,2,7.416528701782227
90,24438,3,7.052806854248047
90,22406,4,6.907073020935059
90,31257,5,6.793365001678467
90,36592,6,6.556448459625244
90,20981,7,6.51708984375
90,29142,8,6.425839424133301
